WN,WP,VDD,CL,VTO_SHIFT,sample_id,tpdhl,tpdlh,trise,tfall,iavg,avg_power_w,sim_ok
1.7765817828455822e-06,5.693011879737265e-06,1.744736959327804,1.8421476607938767e-13,-0.008875135763232588,270,2.466735e-10,1.539785e-10,3.530029e-10,5.655348e-10,-3.253248e-05,5.676062023459259e-05,True
8.082528835793629e-07,6.632095201523811e-06,1.758382877709729,8.479734309330204e-14,0.019458808479596135,271,2.662667e-10,5.251392e-11,1.421194e-10,5.829953e-10,-1.512354e-05,2.6592973786358196e-05,True
3.1055895889596666e-06,6.804048697683066e-06,1.5505720197549526,1.8923507203749158e-13,0.013642477508999287,272,1.816411e-10,1.658048e-10,3.707225e-10,4.061231e-10,-2.960313e-05,4.590178507516843e-05,True
3.690154987880075e-06,3.850678408576077e-06,1.7804520517478286,1.3407852298836064e-13,0.02104745441643703,273,8.725613e-11,1.671326e-10,3.806611e-10,1.985899e-10,-2.430268e-05,4.3269756468970914e-05,True
3.484749342616385e-06,2.419850031794117e-06,1.7471196018396438,1.5600962842263658e-13,-0.038254633658768876,274,9.226401e-11,3.043378e-10,6.810128e-10,2.364726e-10,-2.764527e-05,4.829959311514945e-05,True
2.4226843262397796e-06,7.661146030428284e-06,1.3296769807322533,4.5848665273564525e-14,-0.027449369697579957,275,6.841708e-11,4.334279e-11,9.576005e-11,1.513268e-10,-6.249571e-06,8.309910698151849e-06,True
3.375495624864892e-06,1.6289675509186947e-06,1.7043777452268654,5.210101640941513e-14,0.028804906579184067,276,3.041847e-11,1.765996e-10,3.7612e-10,9.10529e-11,-9.054127e-06,1.5431652561257684e-05,True
1.5492956900228114e-06,4.036155691031058e-06,1.0823866578692833,5.4878414582744536e-14,-0.015362904682156585,277,1.947234e-10,1.495269e-10,3.155154e-10,4.110584e-10,-5.955259e-06,6.44589288575597e-06,True
8.434719589709178e-07,7.746909610087396e-06,1.486404212321584,1.7914140826753316e-13,-0.03456428827558372,278,6.371745e-10,1.26601e-10,3.089122e-10,1.418582e-09,-2.677546e-05,3.9799156530848074e-05,True
7.53893253252022e-07,1.222119804194441e-06,0.9139529742549625,1.8589369822734807e-14,-0.017072669400811487,279,1.973284e-10,2.434404e-10,4.918097e-10,3.986478e-10,-1.69942e-06,1.5531899635083681e-06,True
2.7435868409819335e-06,1.7875722336247732e-06,1.1983196693486762,1.3316482169151013e-14,0.017603647973976913,280,2.37656e-11,7.241514e-11,1.536595e-10,5.059773e-11,-1.61775e-06,1.938581645088821e-06,True
1.571373887808089e-06,7.553645262106831e-06,0.9382877688410868,1.143957525122113e-13,-0.003381872958159525,281,5.744884e-10,2.390381e-10,4.817359e-10,1.157699e-09,-1.073499e-05,1.007250981563138e-05,True
2.341590644632758e-06,1.6780786426085621e-06,1.0741019860810235,1.7779560649776543e-13,-0.035444830045874884,282,4.012078e-10,1.119646e-09,2.387687e-09,8.555532e-10,-1.67768e-05,1.8019994200084114e-05,True
2.2954596354254334e-06,6.019756728846944e-06,1.2988038963567694,1.3626697405948946e-13,-0.04076610235524354,283,2.174574e-10,1.65847e-10,3.681427e-10,4.826127e-10,-1.782845e-05,2.3155660326001846e-05,True
3.3994729925044374e-06,2.687366257171308e-06,1.6380889992537262,1.1188034180405461e-13,-0.011778683219514051,284,7.617262e-11,2.27898e-10,4.957309e-10,1.960158e-10,-1.860737e-05,3.0480528102043805e-05,True
2.4763705592231374e-06,4.148983481714224e-06,1.6838952627427681,1.7288161430024929e-13,-0.01782618608248128,285,1.733946e-10,2.06974e-10,4.735856e-10,3.967835e-10,-2.945924e-05,4.960627468000227e-05,True
1.8207825130146426e-06,3.2722657052609865e-06,1.3387453663329438,7.221037834015553e-14,-0.014700596412297755,286,1.450718e-10,1.614701e-10,3.560862e-10,3.200004e-10,-9.743813e-06,1.3044484504164701e-05,True
2.7101389083969347e-06,2.9066084536607246e-06,1.349787987381978,5.1482607429026487e-14,0.028653683780929237,287,7.475881e-11,1.394118e-10,3.019388e-10,1.619432e-10,-7.006896e-06,9.457824049634831e-06,True
1.0312825318971473e-06,7.424574911063213e-06,1.2492069547782232,8.798421267464699e-14,0.04305140875901724,288,4.045053e-10,1.124258e-10,2.37685e-10,8.550697e-10,-1.101857e-05,1.3764474275710685e-05,True
3.372473876725076e-06,1.1486866158006794e-06,0.9690205192480675,1.4871858055855025e-13,0.026290196095211646,289,3.576618e-10,2.100088e-09,4.182397e-09,7.123048e-10,-1.026947e-05,9.951327151802453e-06,True
5.736684482038352e-07,2.5904128785925327e-06,1.6427362781137074,1.9352686778864247e-13,-0.02202327612768087,290,8.756295e-10,3.724507e-10,8.756892e-10,1.977021e-09,-3.179932e-05,5.223789658334678e-05,True
6.343833204427144e-07,2.764356019222955e-06,1.1078782635545052,9.993452010040009e-14,0.04388527412279469,291,9.752661e-10,4.469138e-10,9.16762e-10,1.997429e-09,-1.103814e-05,1.2228915376071526e-05,True
3.07565864600946e-06,1.8234166858428552e-06,1.6673043776855458,1.557883676733281e-13,0.03253708085543498,292,1.27619e-10,4.740754e-10,1.042846e-09,3.091532e-10,-2.596002e-05,4.328325499080432e-05,True
3.749545007307766e-06,5.273781931976185e-06,1.6961389250111059,3.0690728840542397e-14,0.018302590064218666,293,2.154821e-11,3.038581e-11,6.829186e-11,4.888994e-11,-5.600864e-06,9.499843444093402e-06,True
3.6313060894830987e-06,3.605329153775956e-06,1.4542459924270372,3.9921129321214606e-14,-0.03396590705151793,294,3.385228e-11,6.795223e-11,1.529717e-10,7.620952e-11,-6.036508e-06,8.778567567253749e-06,True
2.7037503109725618e-06,5.678533076437649e-06,1.6243944108532866,1.8049459427807172e-13,0.0031468084914360248,295,1.811076e-10,1.724623e-10,3.898582e-10,4.093646e-10,-2.962745e-05,4.812666418783521e-05,True
2.05850542899786e-06,5.706357589666568e-06,1.1446594274256725,7.851369613365433e-14,-0.012813011702623493,296,1.883146e-10,1.358706e-10,2.900919e-10,4.020629e-10,-9.020365e-06,1.0325245836070576e-05,True
1.4070877332361895e-06,3.963521269462219e-06,1.4851530811815257,1.2551957230119418e-14,0.015620078509983051,297,2.905043e-11,2.0801e-11,4.637691e-11,6.430954e-11,-1.96857e-06,2.923627801021516e-06,True
3.2689301403736332e-06,1.908174841029206e-06,1.3059355911036232,1.4828283506096491e-13,-0.03662809616917358,298,1.559606e-10,5.785243e-10,1.260759e-09,3.68051e-10,-1.912288e-05,2.4973249596403658e-05,True
2.887533897449882e-06,1.587646717342432e-06,1.7692340551075538,1.3723932337034243e-13,0.023621585018738248,299,1.056361e-10,4.305245e-10,9.562795e-10,2.628855e-10,-2.437821e-05,4.313075933456352e-05,True
3.7441595003619847e-06,7.77728340068193e-06,1.6601368427379262,1.42597104633759e-13,0.02644606798355885,300,1.032851e-10,9.947674e-11,2.237349e-10,2.32384e-10,-2.407194e-05,3.996271447017679e-05,True
2.690342728687725e-06,3.297140575369477e-06,0.9300040093221786,1.8040680547876074e-13,-0.021402203096912972,301,5.065147e-10,8.265869e-10,1.683642e-09,1.031707e-09,-1.594476e-05,1.4828690727679901e-05,True
3.387972279775332e-06,4.37958587283479e-06,1.3638453959539347,1.298779777866621e-13,-0.020689921502899514,302,1.341518e-10,2.075334e-10,4.604192e-10,2.975864e-10,-1.786094e-05,2.435956078640947e-05,True
2.335504723900304e-06,3.67104394994042e-06,1.0248814856228383,1.7031682802703656e-13,0.0018539534607298486,303,4.751883e-10,6.046239e-10,1.244904e-09,9.784206e-10,-1.720945e-05,1.7637646682751952e-05,True
1.4169934888210314e-06,7.616691802711837e-06,1.0710892872790878,1.3696755260841912e-13,0.005933957513629129,304,5.775965e-10,2.149173e-10,4.466204e-10,1.200139e-09,-1.468271e-05,1.5726493389225534e-05,True
1.4285045891547233e-06,1.5956252570718954e-06,1.2835225744679848,7.096958052713066e-14,-0.008537778048458136,305,1.987131e-10,3.557401e-10,7.761969e-10,4.335464e-10,-9.135025e-06,1.1725010805829403e-05,True
3.404063306667992e-06,1.3376910478119526e-06,1.1275873473670375,9.455611911140428e-14,0.018787455494358826,306,1.538642e-10,7.829506e-10,1.635693e-09,3.214781e-10,-1.019732e-05,1.1498369009052838e-05,True
3.405079502996519e-06,5.1371563292533975e-06,1.1551695939162496,2.2978921870138632e-14,-0.017138712877303182,307,3.254287e-11,4.303482e-11,9.230516e-11,6.955092e-11,-2.701578e-06,3.1207807611930738e-06,True
8.494477163258485e-07,5.960372548329089e-06,0.9670855334212981,3.03679763427481e-14,0.04877234263655271,308,3.171798e-10,9.043316e-11,1.770446e-10,6.210892e-10,-2.936847e-06,2.8401822475717388e-06,True
3.828916039075501e-06,6.434974751868849e-06,1.7089098676987033,1.6111062774094449e-13,-0.04734022636403011,309,9.81763e-11,1.167908e-10,2.701872e-10,2.270082e-10,-2.822753e-05,4.823830455776118e-05,True
3.3144484596378634e-06,4.875508162888933e-06,1.078536666336682,1.5183280647858538e-13,-0.01336948801256753,310,2.551224e-10,3.468725e-10,7.306617e-10,5.374168e-10,-1.639031e-05,1.767755030762478e-05,True
3.0918163519515554e-06,5.303327650009881e-06,1.459305576182746,1.477725655548208e-13,0.04946503335071645,311,1.691146e-10,1.971642e-10,4.298815e-10,3.686981e-10,-2.167476e-05,3.163009813042273e-05,True
3.962928775238496e-06,5.641939531621126e-06,1.351405874633372,1.1071796696681898e-13,-0.013919890793831893,312,1.007235e-10,1.41439e-10,3.123405e-10,2.22377e-10,-1.512071e-05,2.0434216322627574e-05,True
3.955987497599378e-06,7.624384039216265e-06,1.786294624278216,1.898082535657634e-13,-0.008750921181557333,313,1.101491e-10,1.142599e-10,2.626644e-10,2.531314e-10,-3.463724e-05,6.187231561183439e-05,True
3.1635444114415207e-06,3.5277681609918197e-06,1.4011397119077895,1.778546502123866e-13,0.02425725551268934,314,2.043852e-10,3.665442e-10,8.014394e-10,4.468909e-10,-2.498446e-05,3.500671908657169e-05,True
3.3462830041306407e-06,3.933542913885105e-06,1.6341220281767588,1.1336553260977583e-13,-0.009529446139972475,315,8.937663e-11,1.519631e-10,3.452428e-10,2.030486e-10,-1.885827e-05,3.081671442030492e-05,True
1.718076905322983e-06,7.641927807982156e-06,1.0573936637061119,1.8325750454053075e-14,0.029041823025774877,316,7.048715e-11,3.181444e-11,6.518854e-11,1.438627e-10,-1.943017e-06,2.0545338642732583e-06,True
2.4133270722846134e-06,5.326779542249629e-06,1.4092343489560668,1.8972995772893965e-13,-0.007954372742902407,317,2.660779e-10,2.411171e-10,5.35042e-10,5.904692e-10,-2.687993e-05,3.7880120653534645e-05,True
1.6729126033646254e-06,1.2252880670328725e-06,1.4279965759956261,9.433086495619071e-14,0.009340235381804896,318,1.825384e-10,5.356574e-10,1.160807e-09,4.251492e-10,-1.337253e-05,1.909592705239879e-05,True
3.4426719557213274e-06,1.2163978539013829e-06,1.424664630063663,2.871846844609219e-14,-0.026991673165281952,319,1.703707e-11,1.615813e-10,3.395947e-10,6.015031e-11,-4.177783e-06,5.9519396721812604e-06,True
2.5912249832058556e-06,6.177606314262169e-06,1.2077033890206574,1.599459937005544e-13,-0.012625286234940893,320,2.744104e-10,2.30228e-10,4.971991e-10,5.926474e-10,-1.937601e-05,2.3400472942698147e-05,True
3.0168940425426708e-06,4.60238173842505e-06,1.3845561741806884,7.656982914511636e-14,-0.03175247198950379,321,8.477406e-11,1.111745e-10,2.483897e-10,1.894033e-10,-1.077276e-05,1.4915491370966753e-05,True
3.628103293244632e-06,7.3311155707172035e-06,1.400773898613211,5.7168256076756e-14,0.004500177953660187,322,5.522473e-11,5.466721e-11,1.206222e-10,1.218078e-10,-8.183017e-06,1.146255662550818e-05,True
3.5398722913127023e-06,3.6516221216044673e-06,1.4708920880992262,7.745527379698861e-14,-0.024714222848480884,323,6.6919e-11,1.296415e-10,2.915712e-10,1.504335e-10,-1.161663e-05,1.7086809157376115e-05,True
1.3872450114407366e-06,4.6780377223326995e-06,1.0735132520147348,8.844859140420315e-14,0.02315192471041415,324,3.990383e-10,2.366757e-10,4.867669e-10,8.20718e-10,-9.500483e-06,1.0198894401040704e-05,True
2.2916333706372605e-06,2.392070151737643e-06,0.9874473253103405,1.0699400747141375e-13,-0.003874675450747031,325,3.254208e-10,6.235041e-10,1.275615e-09,6.658021e-10,-1.039819e-05,1.026766490356873e-05,True
5.877405456053273e-07,7.3372405708242615e-06,1.3052058122786652,1.1681190699466745e-13,0.019681630030183292,326,8.281717e-10,1.210349e-10,2.832323e-10,1.767228e-09,-1.527101e-05,1.9931811011365618e-05,True
1.1343659886940274e-06,6.723008262436432e-06,1.3032970240578345,1.6731544384562568e-13,-0.03881289124839305,327,5.490968e-10,1.719591e-10,4.037583e-10,1.196263e-09,-2.190498e-05,2.8548695246046384e-05,True
2.828041856456707e-06,7.5591774053007285e-06,0.9586967008885436,4.6538409560193674e-14,-0.026822930116190625,328,1.137324e-10,8.510488e-11,1.755863e-10,2.345587e-10,-4.47076e-06,4.286102862464465e-06,True
3.993804742259276e-06,6.844853818740387e-06,1.1545882212284067,1.204221301337438e-13,0.039686195411245156,329,1.679375e-10,1.959534e-10,4.068572e-10,3.48715e-10,-1.392315e-05,1.607550499239629e-05,True
3.0369525149596902e-06,7.954630818272366e-06,0.9473589299524965,7.866015429092439e-14,0.00836154240995899,330,2.083601e-10,1.591104e-10,3.188582e-10,4.175204e-10,-7.452864e-06,7.060537264121483e-06,True
3.098697922153135e-06,3.0933073628534627e-06,1.1222894390678977,1.2976108250865066e-13,-0.030016530564759145,331,2.057489e-10,4.121883e-10,8.84726e-10,4.416463e-10,-1.456569e-05,1.6346920059736886e-05,True
3.171048416659365e-06,3.186969922994454e-06,1.686131445107876,8.632459042032994e-14,-0.030202575420659267,332,6.638769e-11,1.320633e-10,3.032684e-10,1.523241e-10,-1.496083e-05,2.5225925907913264e-05,True
1.1172781770043182e-06,2.5063936411895045e-06,0.9377925525606041,1.5503624286207285e-13,-0.0020195813652690645,333,1.101932e-09,9.790363e-10,1.977429e-09,2.217978e-09,-1.332041e-05,1.2491781295053796e-05,True
1.8147458414510623e-06,4.246328401079761e-06,1.3475679559612033,9.703255469969189e-14,-0.03839571049476139,334,1.846621e-10,1.578691e-10,3.521606e-10,4.120125e-10,-1.319214e-05,1.7777305134554027e-05,True
9.755649903273103e-07,6.602716014201741e-06,1.2771758155518176,1.4272548584762818e-13,-0.03997744404232636,335,5.626937e-10,1.533556e-10,3.613814e-10,1.222802e-09,-1.830693e-05,2.338116825300004e-05,True
2.6705086758573108e-06,2.4151214092512194e-06,1.6849948488265225,1.581977845481794e-13,0.027851360172457068,336,1.570173e-10,3.471603e-10,7.826564e-10,3.538984e-10,-2.684165e-05,4.522804198400443e-05,True
2.9907992640238974e-06,6.036720077224302e-06,1.0593681458238093,1.3863642620410886e-13,0.03127728539046275,337,3.068189e-10,3.040146e-10,6.197563e-10,6.254375e-10,-1.469044e-05,1.5562584184135922e-05,True
9.456117237230921e-07,7.504079918313114e-06,1.2970260389050252,1.855609142012629e-13,-0.02114850240733042,338,7.597701e-10,1.789188e-10,4.156314e-10,1.648949e-09,-2.413266e-05,3.130068840804175e-05,True
1.1812234026200897e-06,5.5247231670369904e-06,1.5110102826816911,1.2879390046869612e-13,-0.028589312987970985,339,3.265978e-10,1.254042e-10,3.063196e-10,7.162232e-10,-1.964985e-05,2.969112540315283e-05,True
3.549208268636373e-06,5.551380030084334e-06,1.1717029151960072,1.973549814790486e-13,-0.0016134213628181265,340,2.694455e-10,3.445083e-10,7.348518e-10,5.747242e-10,-2.315437e-05,2.7130042828526976e-05,True
3.5852934959294116e-06,6.96475276116414e-06,1.0450470321515588,5.5714908699677286e-14,-0.049439076084012455,341,8.351725e-11,8.598038e-11,1.838473e-10,1.783982e-10,-5.864474e-06,6.128651148829981e-06,True
8.83835617613812e-07,5.3937631749106565e-06,1.7815311993591605,1.9297467277800565e-13,0.04910019790629265,342,5.539544e-10,1.6831e-10,4.026123e-10,1.22835e-09,-3.457195e-05,6.159100754768492e-05,True
1.8311963834052032e-06,3.7885452554002592e-06,1.0149565632191415,1.152396187962044e-13,0.026180312631510078,343,4.542037e-10,4.390848e-10,8.869471e-10,9.175192e-10,-1.167629e-05,1.185092716955003e-05,True
2.6740485863454836e-06,4.442841825102674e-06,0.942730305157361,1.7819888853788334e-13,0.03718630531049126,344,6.060389e-10,7.295217e-10,1.428603e-09,1.186804e-09,-1.636038e-05,1.5423426029890383e-05,True
1.1031050346755864e-06,7.167874806510906e-06,1.2100559023252297,1.448527048171727e-13,-0.016633468084360975,345,5.861799e-10,1.673763e-10,3.84036e-10,1.24747e-09,-1.757854e-05,2.1271016081260144e-05,True
3.4664265514155415e-06,4.7334629635336105e-06,1.0254884167127145,2.679220096259895e-14,0.01690322419736076,346,5.278882e-11,7.735609e-11,1.577348e-10,1.078242e-10,-2.752242e-06,2.822392290990235e-06,True
2.2070300022355383e-06,6.505551642737591e-06,1.700428940740558,5.4704636433419885e-14,-0.009946996486306627,347,6.139438e-11,4.179447e-11,9.519976e-11,1.402347e-10,-9.717124e-06,1.6523278870364654e-05,True
3.3917887106946142e-06,5.15524870870004e-06,1.5346328116348777,1.1147985748147041e-14,-0.03436063032926154,348,1.00698e-11,1.269404e-11,3.135598e-11,2.450794e-11,-2.042639e-06,3.134700831725055e-06,True
6.992754083042855e-07,7.700908543726088e-06,1.4856654666931024,1.9112028621242508e-13,0.04430706355019849,349,9.363806e-10,1.578353e-10,3.68969e-10,2.031244e-09,-2.84207e-05,4.222365252924465e-05,True
3.290933660143227e-06,5.624923361287025e-06,1.6074576146108295,1.136351715352703e-13,0.008784446614639951,350,9.616457e-11,1.125286e-10,2.533645e-10,2.165193e-10,-1.857472e-05,2.985807510326407e-05,True
2.1239256739103897e-06,6.6258915554523625e-06,1.531762092248589,1.513649989983082e-13,0.02959945417044886,351,2.228405e-10,1.428919e-10,3.168154e-10,4.942227e-10,-2.336175e-05,3.578464305858848e-05,True
1.5539072119421514e-06,4.074384635925543e-06,1.0535917854431258,1.273567834457295e-13,-0.009871736653667057,352,4.846356e-10,3.696783e-10,7.724998e-10,1.012771e-09,-1.341832e-05,1.4137431726447203e-05,True
3.699233475302783e-06,2.868124403027919e-06,1.3143779995611176,7.639340188393028e-14,-0.023386457175752134,353,7.676478e-11,1.979847e-10,4.366355e-10,1.692841e-10,-1.015843e-05,1.3352016902081643e-05,True
3.68190497078386e-06,4.099379601883317e-06,0.949242361320286,4.9188147046715783e-14,0.0013098811336930138,354,1.042396e-10,1.872222e-10,3.772681e-10,2.101851e-10,-4.670711e-06,4.433636738684635e-06,True
2.7075652992207827e-06,2.9135999565509253e-06,1.4019916296528883,5.6349069689822023e-14,0.04647547932572661,355,7.904647e-11,1.467884e-10,3.178323e-10,1.710618e-10,-7.961586e-06,1.1162076930761621e-05,True
2.717448815461684e-06,6.888250676820172e-06,0.9902598436719695,8.988762880191155e-14,0.030672054108199412,356,2.57852e-10,2.034509e-10,4.066878e-10,5.154007e-10,-8.901773e-06,8.815068339383358e-06,True
3.1078683989957807e-06,2.6930841292763733e-06,1.579774074495679,1.3142994783555134e-13,-0.01859929648923892,357,1.061165e-10,2.779341e-10,6.078707e-10,2.633741e-10,-2.100558e-05,3.318407070374494e-05,True
1.9158238739229034e-06,5.566529093897077e-06,0.9204167360278083,8.105914953768112e-14,-0.0019530042105956671,358,3.521739e-10,2.424224e-10,4.851789e-10,7.047957e-10,-7.461289e-06,6.867495267940189e-06,True
1.4010839037988147e-06,5.064219918785559e-06,1.49404302232402,8.31076227246626e-14,-0.03380953677722216,359,1.73954e-10,9.629181e-11,2.178306e-10,3.936304e-10,-1.260779e-05,1.8836580676426556e-05,True
3.0676178594839016e-06,3.512741008161558e-06,1.19478378388823,8.532780022268684e-14,-0.00022561030737992122,360,1.301209e-10,2.271862e-10,4.863496e-10,2.784609e-10,-1.023292e-05,1.2226126877825547e-05,True
1.1224381309254522e-06,5.609304469024163e-06,1.753094562754585,1.0374544228585127e-13,0.015674171723524824,361,2.356801e-10,8.040427e-11,2.056824e-10,5.138145e-10,-1.845594e-05,3.2355008064524855e-05,True
3.231493294612053e-06,4.524764982841076e-06,1.082705834693679,1.2700443418796375e-13,0.022976693052467717,362,2.411187e-10,3.443777e-10,7.100377e-10,4.970724e-10,-1.375527e-05,1.4892911086786922e-05,True
1.1930813033908198e-06,1.292406513183838e-06,1.0202528001373727,1.8189362035141719e-13,0.0067801604086144,363,1.019681e-09,1.878192e-09,3.858822e-09,2.090044e-09,-1.373341e-05,1.4011550007934596e-05,True
2.8921124732573884e-06,4.205467622982288e-06,1.711360001689187,1.9090448622362658e-13,-0.04938916292052832,364,1.531793e-10,2.106662e-10,4.87814e-10,3.546482e-10,-3.317184e-05,5.676896015843344e-05,True
3.092391542968415e-06,5.220015619218942e-06,1.694413673356581,7.177807524426771e-14,0.04223189594152926,365,6.233948e-11,7.381975e-11,1.657879e-10,1.399387e-10,-1.245717e-05,2.11075991793274e-05,True
3.5608338268964297e-06,6.8656101992624585e-06,0.9885366381873135,1.9712217381965476e-13,0.011814770209042112,366,4.057931e-10,4.209317e-10,8.520876e-10,8.214737e-10,-1.946241e-05,1.9239305352423153e-05,True
2.3129603602606997e-06,2.185602977648948e-06,1.396051659924808,7.02563213059454e-14,-0.020788827465726217,367,1.021089e-10,2.159891e-10,4.810972e-10,2.273767e-10,-9.911302e-06,1.383668960911607e-05,True
3.6409134986668976e-06,1.9672299612901767e-06,1.6390003100348005,1.1672137328526708e-13,-0.04372230700541556,368,7.01221e-11,3.061949e-10,6.811099e-10,1.841403e-10,-1.939698e-05,3.1791656233738825e-05,True
2.928166280066357e-06,7.823575238637398e-06,1.5433307943260148,1.399006349495224e-13,-0.029059770336511203,369,1.339914e-10,1.003565e-10,2.276524e-10,3.041242e-10,-2.196711e-05,3.390251732534694e-05,True
1.108102787240695e-06,7.819167061839894e-06,1.323816150705873,1.0305804158229201e-13,3.121440325152408e-05,370,3.676485e-10,9.143556e-11,2.217291e-10,7.819024e-10,-1.371753e-05,1.8159487761792334e-05,True
1.6232525736202056e-06,1.1701614790209191e-06,1.5287335685544863,9.575441625845972e-14,0.04206889302722404,371,1.791424e-10,5.346393e-10,1.157575e-09,4.172403e-10,-1.453312e-05,2.2217268399830574e-05,True
3.780579226214437e-06,4.9015933609127545e-06,1.5050811066924161,2.7590744096116268e-14,-0.03318803793719438,372,2.155151e-11,3.287184e-11,7.438606e-11,4.892204e-11,-4.465769e-06,6.721344548752684e-06,True
2.4379897481270277e-06,4.226005110227219e-06,1.7395036660091008,1.585118483124798e-13,-0.018669977686202772,373,1.533808e-10,1.769618e-10,4.0677e-10,3.525517e-10,-2.797853e-05,4.8668755504545605e-05,True
3.809080901436778e-06,1.8320944878179888e-06,0.9036539151329334,4.2899115968478444e-14,0.03388098857797918,374,1.137614e-10,4.730023e-10,9.155066e-10,2.202911e-10,-3.869278e-06,3.496488213437726e-06,True
2.7332960588682643e-06,2.8090097615252856e-06,1.2351538871942571,6.683102825398016e-14,0.00226628483014666,375,1.077963e-10,2.096884e-10,4.515119e-10,2.32064e-10,-8.296091e-06,1.0246949047167293e-05,True
1.6427930327466942e-06,3.3831194970607066e-06,1.4387349577171196,1.3340302954215443e-13,-0.04616179684112795,376,2.479932e-10,2.408524e-10,5.445494e-10,5.607139e-10,-1.934096e-05,2.78265152678085e-05,True
1.7750074999996833e-06,5.450671835790187e-06,0.9333837910162258,6.19645713537812e-14,0.0077020121353744,377,2.908822e-10,1.894648e-10,3.780553e-10,5.804703e-10,-5.783953e-06,5.398647978199672e-06,True
2.7152747819498187e-06,1.5673608242631399e-06,1.4642657790760976,1.4319667950755404e-14,-0.009417826780645781,378,7.127134e-12,6.785061e-11,1.292268e-10,3.981901e-11,-2.196801e-06,3.2167005277401505e-06,True
2.738788855417195e-06,3.6101262781645635e-06,1.4813479263066298,1.0285147903905076e-13,0.007966749483996075,379,1.199771e-10,1.819697e-10,4.046466e-10,2.667574e-10,-1.538361e-05,2.2788478772609932e-05,True
1.3370942131526334e-06,1.827117989680983e-06,1.3363106514575298,1.6090678816772512e-13,0.001472255815125681,380,4.561727e-10,6.676517e-10,1.461329e-09,9.984585e-10,-2.090192e-05,2.793145833191317e-05,True
2.2661258750487215e-06,6.0795378737189095e-06,0.9979542659490751,1.8316386970309524e-13,0.03115723688120174,381,6.188599e-10,4.613569e-10,9.240332e-10,1.239495e-09,-1.82364e-05,1.8199093175553715e-05,True
2.262594605708064e-06,1.931521602606061e-06,1.4666570339810896,1.1721639239302686e-13,0.034139665000772035,382,1.764891e-10,4.134172e-10,9.080631e-10,3.876465e-10,-1.721843e-05,2.525353147361101e-05,True
3.060070097185055e-06,1.6965597543779068e-06,1.039245729092837,4.786495274707585e-14,-0.018117974507143572,383,9.303028e-11,3.353972e-10,7.021615e-10,1.947431e-10,-4.984329e-06,5.179942625643571e-06,True
1.1685848944786202e-06,4.0204915776114e-06,1.516022293497146,1.9930747048470964e-13,-0.00872163938149785,384,5.088526e-10,2.958086e-10,6.645962e-10,1.143222e-09,-3.034163e-05,4.599858750104181e-05,True
1.2979179128466646e-06,1.5353080761180277e-06,1.0905069229230853,1.3149214305931447e-13,0.0016486644536919531,385,5.749483e-10,9.720899e-10,2.034533e-09,1.20334e-09,-1.310962e-05,1.4296131366890937e-05,True
3.2070794930564694e-06,6.6408587925983185e-06,1.3396181094320787,1.251965163751135e-13,-0.029243593680208946,386,1.386575e-10,1.339106e-10,2.972479e-10,3.077002e-10,-1.694151e-05,2.269515359712466e-05,True
3.682946503347782e-06,5.760562487006936e-06,1.2334499029499026,2.9665557058839835e-14,0.008557667131913013,387,3.62545e-11,4.625544e-11,9.932237e-11,7.751098e-11,-3.718406e-06,4.586467519828336e-06,True
1.4954323317565471e-06,5.966378471294432e-06,1.3482614883766622,1.0658596868736857e-13,0.022872259643669096,388,2.77662e-10,1.392351e-10,3.022906e-10,6.028545e-10,-1.443706e-05,1.9464932003383173e-05,True
2.613702218236073e-06,4.051224443457278e-06,1.3873414793499297,2.262796345309858e-14,-0.04383902439001244,389,2.848754e-11,3.655038e-11,8.206273e-11,6.384798e-11,-3.308345e-06,4.589804246499943e-06,True
2.248840167417504e-06,5.3393196679488575e-06,1.2163474598038768,4.0559418544821884e-14,0.04272365310520072,390,9.046077e-11,7.61906e-11,1.599216e-10,1.900044e-10,-4.955492e-06,6.027600106278433e-06,True
3.175727199502811e-06,1.7242639381254092e-06,1.6362526614648236,6.245645525111656e-14,0.01983320920441392,391,4.416048e-11,2.091881e-10,4.481866e-10,1.218365e-10,-1.037586e-05,1.6977528539986405e-05,True
1.6004760773018174e-06,7.069255491083737e-06,1.1584941669032176,1.7979717474633216e-13,-0.03861539250237062,392,5.083054e-10,2.301895e-10,4.996434e-10,1.103469e-09,-2.088679e-05,2.419722438033246e-05,True
3.920288784169442e-06,1.3902237599790915e-06,1.0145616387699614,1.735937551424156e-13,-0.00911307577565082,393,2.852091e-10,1.608466e-09,3.326893e-09,5.899297e-10,-1.379939e-05,1.4000331732425817e-05,True
2.6218133848056794e-06,5.0274487925622345e-06,1.0962685232599183,1.3607972477843725e-13,-0.046859841510159615,394,2.556043e-10,2.666015e-10,5.74877e-10,5.511892e-10,-1.49602e-05,1.6400396361673028e-05,True
6.319629577236453e-07,1.691605254088849e-06,1.3108293122605656,9.150661764054299e-14,-0.028865324531284046,395,5.344447e-10,3.993353e-10,8.830435e-10,1.181812e-09,-1.19993e-05,1.5729034166608207e-05,True
1.2242694673810422e-06,1.5063016406072058e-06,1.009927615444815,1.3536043474258413e-13,0.0006779303985936305,396,7.423811e-10,1.20662e-09,2.476644e-09,1.52361e-09,-1.179671e-05,1.1913823200394003e-05,True
